Id,MSSubClass,MSZoning,LotFrontage,LotArea,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemod/Add,RoofStyle,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SalePrice,total_sqft,YearsSinceRemod,Age
1714,20,RL,71.0,9254,2,4,4,Inside,3,NridgHt,1Fam,1Story,8,5,2005,2005,Gable,VinylSd,VinylSd,BrkFace,210.0,4,3,PConc,4.0,3.0,1.0,6.0,119.0,1.0,0.0,1602.0,1721.0,5,1,1721,0,0,1721,1.0,0.0,2,0,3,1,4,7,8,0,Attchd,2005.0,2.0,2.0,554.0,3.0,3.0,3,168,27,0,0,0,0,0,1,2007,232698,3442.0,5,5
829,20,RL,95.0,10324,2,4,4,Corner,3,CollgCr,1Fam,1Story,8,5,2008,2008,Gable,VinylSd,VinylSd,BrkFace,140.0,4,3,PConc,4.0,3.0,3.0,6.0,872.0,1.0,0.0,382.0,1254.0,5,1,1254,0,0,1254,1.0,0.0,2,0,2,1,4,5,8,0,Attchd,2008.0,2.0,3.0,810.0,3.0,3.0,3,168,92,0,0,0,0,0,3,2009,221800,2508.0,2,2
1397,50,RL,63.0,8375,1,4,4,Corner,3,Sawyer,1Fam,1.5Fin,5,7,1941,1973,Gable,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3.0,3.0,1.0,5.0,336.0,1.0,0.0,240.0,576.0,4,1,864,486,0,1350,1.0,0.0,1,1,2,1,4,6,7,0,2Types,1973.0,1.0,3.0,627.0,3.0,3.0,1,0,0,0,0,0,0,0,6,2008,152400,1926.0,37,69
877,20,RL,75.0,9750,1,4,4,Inside,3,CollgCr,1Fam,1Story,7,5,2000,2001,Gable,VinylSd,VinylSd,BrkFace,171.0,4,3,PConc,4.0,3.0,1.0,1.0,0.0,1.0,0.0,1630.0,1630.0,5,1,1630,0,0,1630,0.0,0.0,2,0,3,1,4,6,8,1,Attchd,2000.0,1.0,2.0,451.0,3.0,3.0,3,74,234,0,0,0,0,0,10,2009,213000,3260.0,9,10
2477,60,RL,74.0,7632,2,4,4,Inside,3,SawyerW,1Fam,2Story,7,5,2005,2005,Gable,VinylSd,VinylSd,BrkFace,96.0,4,3,PConc,4.0,3.0,1.0,1.0,0.0,1.0,0.0,784.0,784.0,5,1,831,754,0,1585,0.0,0.0,2,1,3,1,4,7,8,0,Attchd,2005.0,2.0,2.0,449.0,3.0,3.0,3,100,77,0,0,0,0,0,3,2006,184900,2369.0,5,5
2871,190,RL,90.0,15750,1,4,4,Corner,3,Crawfor,2fmCon,1Story,5,5,1953,1953,Hip,MetalSd,MetalSd,BrkFace,56.0,3,3,CBlock,3.0,3.0,2.0,4.0,841.0,1.0,0.0,324.0,1165.0,3,1,1336,0,0,1336,1.0,0.0,1,0,2,1,3,5,8,2,Attchd,1953.0,1.0,1.0,375.0,3.0,3.0,3,0,0,0,0,0,0,0,6,2006,157000,2501.0,57,57
2489,20,RL,69.0,9240,2,4,4,Inside,3,Sawyer,1Fam,1Story,5,6,1962,2002,Hip,HdBoard,HdBoard,None,0.0,3,3,CBlock,3.0,3.0,1.0,4.0,612.0,1.0,0.0,252.0,864.0,4,1,1211,0,0,1211,0.0,0.0,1,0,2,1,3,6,7,1,Detchd,1972.0,1.0,2.0,576.0,3.0,3.0,3,161,0,0,0,0,0,0,3,2006,144000,2075.0,8,48
1655,20,RL,80.0,10400,1,4,4,Inside,3,NWAmes,1Fam,1Story,6,5,1979,1999,Gable,MetalSd,MetalSd,BrkFace,253.0,3,3,CBlock,4.0,3.0,1.0,6.0,903.0,1.0,0.0,356.0,1259.0,5,1,1353,0,0,1353,1.0,0.0,2,0,2,1,3,5,8,1,Attchd,1979.0,2.0,2.0,478.0,3.0,3.0,3,240,141,0,0,0,0,0,8,2007,192350,2612.0,11,31
1891,20,RL,80.0,8800,1,4,4,Inside,3,NAmes,1Fam,1Story,7,6,1966,1966,Hip,HdBoard,Plywood,BrkFace,202.0,3,3,CBlock,3.0,3.0,1.0,4.0,654.0,1.0,0.0,520.0,1174.0,5,1,1200,0,0,1200,0.0,1.0,2,0,3,1,3,6,8,1,Attchd,1966.0,2.0,2.0,440.0,3.0,3.0,3,0,0,0,0,0,0,0,10,2007,163500,2374.0,44,44
1419,60,RL,86.0,11839,1,4,4,Inside,3,SawyerW,1Fam,2Story,7,5,1990,1990,Hip,HdBoard,HdBoard,BrkFace,99.0,3,3,PConc,4.0,3.0,1.0,6.0,1085.0,1.0,0.0,390.0,1475.0,5,1,1532,797,0,2329,1.0,0.0,2,1,4,1,4,10,8,1,Attchd,1990.0,1.0,2.0,514.0,3.0,3.0,3,192,121,0,0,0,0,0,5,2008,262280,3804.0,20,20
1473,20,RL,70.0,9135,1,4,4,Inside,3,CollgCr,1Fam,1Story,7,5,2002,2003,Gable,VinylSd,VinylSd,BrkFace,113.0,4,3,PConc,4.0,3.0,3.0,6.0,810.0,1.0,0.0,726.0,1536.0,5,1,1536,0,0,1536,1.0,0.0,2,0,3,1,4,7,8,0,Attchd,2002.0,2.0,2.0,532.0,3.0,3.0,3,192,74,0,0,0,0,0,12,2008,214000,3072.0,7,8
2868,20,RL,90.0,14115,2,4,4,Inside,3,Crawfor,1Fam,1Story,6,7,1956,2004,Gable,Stone,Stone,None,0.0,3,3,PConc,3.0,3.0,1.0,5.0,296.0,6.0,547.0,230.0,1073.0,5,1,1811,0,0,1811,0.0,0.0,1,0,2,1,5,6,8,1,Attchd,1956.0,3.0,2.0,470.0,3.0,3.0,3,0,0,280,0,0,0,0,7,2006,230000,2884.0,6,54
1695,60,RL,109.0,14154,1,4,4,Corner,3,NridgHt,1Fam,2Story,7,5,2006,2006,Gable,VinylSd,VinylSd,BrkFace,350.0,4,3,PConc,5.0,4.0,1.0,1.0,0.0,1.0,0.0,1063.0,1063.0,5,1,1071,1101,0,2172,0.0,0.0,2,1,3,1,4,9,8,1,Attchd,2006.0,2.0,3.0,947.0,3.0,3.0,3,192,62,0,0,0,0,0,8,2007,280000,3235.0,4,4
2244,20,RL,65.0,6565,1,4,4,Corner,3,IDOTRR,1Fam,1Story,4,6,1957,1980,Gable,MetalSd,MetalSd,None,0.0,3,3,CBlock,3.0,3.0,1.0,6.0,967.0,1.0,0.0,106.0,1073.0,4,1,1073,0,0,1073,1.0,0.0,1,0,3,1,3,6,8,0,Detchd,1985.0,1.0,2.0,720.0,3.0,3.0,3,0,444,0,0,0,0,0,8,2007,140000,2146.0,30,53
169,60,RL,70.0,7700,1,4,4,Inside,3,NAmes,1Fam,2Story,6,5,1966,1966,Gable,MetalSd,MetalSd,BrkFace,351.0,3,3,CBlock,3.0,3.0,1.0,1.0,0.0,1.0,0.0,756.0,756.0,3,1,1051,788,0,1839,0.0,0.0,1,1,4,1,3,7,8,1,Attchd,1966.0,1.0,2.0,442.0,3.0,3.0,3,0,124,216,0,0,0,0,6,2010,155000,2595.0,44,44
2670,50,RL,63.0,4761,1,4,4,Corner,3,IDOTRR,1Fam,1.5Unf,3,3,1918,1950,Gable,Wd Sdng,Wd Sdng,None,0.0,2,2,BrkTil,3.0,2.0,1.0,1.0,0.0,1.0,0.0,1020.0,1020.0,2,0,1020,0,0,1020,0.0,0.0,1,0,2,1,2,5,8,0,Attchd,2005.0,0.0,0.0,0.0,0.0,0.0,1,0,0,105,0,0,0,0,10,2006,64500,2040.0,60,92
247,60,RL,87.0,12361,2,4,4,CulDSac,3,SawyerW,1Fam,2Story,6,7,1993,1993,Gable,VinylSd,VinylSd,BrkFace,85.0,4,4,PConc,4.0,3.0,1.0,6.0,860.0,1.0,0.0,86.0,946.0,5,1,964,838,0,1802,0.0,1.0,2,1,3,1,4,8,8,1,2Types,2000.0,2.0,4.0,1017.0,3.0,3.0,3,450,92,0,0,0,0,0,5,2010,218000,2748.0,17,17
2137,80,RL,72.0,9720,1,4,4,Inside,3,CollgCr,1Fam,SLvl,5,7,1977,1977,Gable,Plywood,VinylSd,BrkFace,51.0,3,3,CBlock,3.0,5.0,3.0,5.0,755.0,1.0,0.0,240.0,995.0,3,1,1009,0,0,1009,0.0,0.0,2,0,3,1,3,6,8,1,Detchd,1977.0,1.0,2.0,576.0,3.0,3.0,3,0,0,0,0,0,0,0,6,2007,160000,2004.0,33,33
1794,20,FV,72.0,8640,1,4,4,Inside,3,Somerst,1Fam,1Story,8,5,2007,2007,Gable,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,3.0,1.0,6.0,24.0,1.0,0.0,1314.0,1338.0,5,1,1338,0,0,1338,0.0,0.0,2,0,3,1,4,6,8,0,Attchd,2007.0,2.0,2.0,598.0,3.0,3.0,3,0,141,0,0,0,0,0,11,2007,208900,2676.0,3,3
1164,160,FV,30.0,3180,1,4,4,Inside,3,Somerst,TwnhsE,2Story,7,5,2007,2007,Gable,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,3.0,1.0,1.0,0.0,1.0,0.0,689.0,689.0,5,1,703,689,0,1392,0.0,0.0,2,0,2,1,4,5,8,0,Detchd,2007.0,1.0,2.0,540.0,3.0,3.0,3,0,102,0,0,0,0,0,3,2008,146000,2081.0,3,3
1179,120,RL,38.0,14963,3,4,4,Inside,3,Veenker,TwnhsE,1Story,8,5,1996,1996,Gable,BrkFace,BrkFace,None,0.0,4,3,PConc,4.0,3.0,1.0,6.0,786.0,1.0,0.0,474.0,1260.0,5,1,1288,0,0,1288,1.0,0.0,1,1,1,1,5,4,8,2,Attchd,1996.0,3.0,2.0,500.0,3.0,3.0,3,120,30,0,0,224,0,0,12,2008,245500,2548.0,14,14
1340,45,RM,50.0,5000,1,3,4,Inside,2,BrkSide,1Fam,1.5Unf,6,7,1926,1950,Gable,MetalSd,MetalSd,None,0.0,3,3,BrkTil,3.0,3.0,1.0,1.0,0.0,1.0,0.0,992.0,992.0,5,1,1013,0,0,1013,0.0,0.0,1,0,3,1,3,6,8,0,Detchd,1926.0,1.0,1.0,160.0,2.0,3.0,3,0,0,101,0,0,0,0,4,2008,113000,2005.0,60,84
436,20,RL,129.0,16870,2,4,4,FR3,3,NridgHt,1Fam,1Story,8,5,2004,2005,Hip,VinylSd,VinylSd,BrkFace,238.0,4,3,PConc,5.0,3.0,4.0,6.0,1531.0,1.0,0.0,251.0,1782.0,5,1,1782,0,0,1782,1.0,0.0,2,0,3,1,4,7,8,2,Attchd,2004.0,3.0,3.0,932.0,3.0,3.0,3,99,82,0,0,0,0,0,4,2009,296000,3564.0,5,6
1636,20,RL,86.0,14157,2,2,4,Corner,3,StoneBr,1Fam,1Story,9,5,2005,2006,Hip,VinylSd,VinylSd,Stone,200.0,4,3,PConc,5.0,3.0,4.0,6.0,1249.0,1.0,0.0,673.0,1922.0,5,1,1922,0,0,1922,1.0,0.0,2,0,3,1,4,8,8,1,Attchd,2005.0,3.0,3.0,676.0,3.0,3.0,3,178,51,0,0,0,0,0,7,2007,377426,3844.0,4,5
421,20,RL,96.0,12456,1,4,4,FR2,3,NridgHt,1Fam,1Story,10,5,2006,2007,Hip,CemntBd,CmentBd,Stone,230.0,5,3,PConc,5.0,3.0,4.0,6.0,1172.0,1.0,0.0,528.0,1700.0,5,1,1718,0,0,1718,1.0,0.0,2,0,3,1,5,7,8,1,Attchd,2008.0,3.0,3.0,786.0,3.0,3.0,3,216,48,0,0,0,0,0,7,2009,337500,3418.0,3,4
457,20,RL,100.0,14836,2,2,4,Inside,2,NridgHt,1Fam,1Story,10,5,2004,2005,Hip,CemntBd,CmentBd,Stone,730.0,5,3,PConc,5.0,3.0,4.0,6.0,2146.0,1.0,0.0,346.0,2492.0,5,1,2492,0,0,2492,1.0,0.0,2,1,2,1,5,8,8,1,Attchd,2004.0,3.0,3.0,949.0,3.0,3.0,3,226,235,0,0,0,0,0,2,2009,552000,4984.0,5,6
2834,50,RL,56.0,6956,1,4,4,Inside,3,Edwards,1Fam,1.5Fin,4,7,1948,1950,Gable,VinylSd,VinylSd,None,0.0,3,4,CBlock,2.0,3.0,2.0,1.0,0.0,1.0,0.0,624.0,624.0,5,1,624,312,0,936,0.0,0.0,1,0,3,1,3,5,8,0,Attchd,1948.0,1.0,1.0,265.0,3.0,1.0,3,0,0,0,0,0,0,0,4,2006,97900,1560.0,60,62
517,20,FV,75.0,7862,2,4,4,Inside,3,Somerst,1Fam,1Story,6,5,2009,2009,Gable,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,3.0,1.0,6.0,27.0,1.0,0.0,1191.0,1218.0,5,1,1218,0,0,1218,0.0,0.0,2,0,2,1,4,4,8,0,Attchd,2009.0,3.0,2.0,676.0,3.0,3.0,3,0,102,0,0,0,0,0,9,2009,208300,2436.0,1,1
1566,60,RL,69.0,11050,1,4,4,Inside,3,Mitchel,1Fam,2Story,7,5,1996,1997,Gable,VinylSd,VinylSd,None,0.0,3,3,PConc,4.0,3.0,2.0,1.0,0.0,1.0,0.0,910.0,910.0,5,1,910,910,0,1820,0.0,0.0,2,1,3,1,4,8,8,1,Attchd,1996.0,1.0,3.0,816.0,3.0,3.0,3,318,32,0,0,0,0,0,9,2008,213000,2730.0,13,14
1439,60,RL,57.0,8924,2,4,4,CulDSac,3,CollgCr,1Fam,2Story,7,5,1998,1999,Gable,VinylSd,VinylSd,None,0.0,3,3,PConc,4.0,3.0,3.0,1.0,0.0,1.0,0.0,880.0,880.0,5,1,880,844,0,1724,0.0,0.0,2,1,3,1,4,8,8,0,Attchd,1998.0,3.0,2.0,527.0,3.0,3.0,3,120,155,0,0,0,0,0,7,2008,188000,2604.0,11,12
2577,20,RL,69.0,9610,2,4,4,Corner,3,NAmes,1Fam,1Story,6,6,1958,1958,Hip,Wd Sdng,Wd Sdng,BrkFace,632.0,3,3,CBlock,3.0,3.0,1.0,3.0,203.0,1.0,0.0,918.0,1121.0,5,1,1336,0,0,1336,0.0,0.0,1,1,3,1,3,7,8,1,Attchd,1958.0,2.0,2.0,488.0,3.0,3.0,3,80,0,0,0,0,0,0,12,2006,162000,2457.0,52,52
2241,50,RM,75.0,13710,1,4,4,Inside,3,IDOTRR,1Fam,1.5Fin,5,5,1950,1950,Gable,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3.0,3.0,1.0,4.0,420.0,1.0,0.0,490.0,910.0,3,1,910,648,0,1558,0.0,0.0,1,1,4,1,3,6,8,0,Attchd,1950.0,1.0,1.0,282.0,3.0,3.0,3,289,0,0,0,0,0,0,6,2007,152000,2468.0,60,60
71,60,FV,100.0,12552,1,4,4,Corner,3,Somerst,1Fam,2Story,7,5,2004,2005,Gable,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,3.0,1.0,6.0,222.0,1.0,0.0,769.0,991.0,5,1,991,956,0,1947,0.0,0.0,2,1,3,1,4,8,8,1,Attchd,2004.0,2.0,2.0,678.0,3.0,3.0,3,0,136,0,0,0,0,0,5,2010,254900,2938.0,5,6
1143,60,RL,43.0,14565,3,4,4,CulDSac,3,SawyerW,1Fam,2Story,7,5,1994,1995,Gable,VinylSd,VinylSd,BrkFace,145.0,4,3,PConc,4.0,3.0,3.0,6.0,537.0,1.0,0.0,295.0,832.0,5,1,832,825,0,1657,0.0,0.0,2,1,3,1,4,6,8,0,Attchd,1994.0,2.0,2.0,483.0,3.0,3.0,3,144,74,0,0,0,0,2000,11,2008,189000,2489.0,15,16
1021,20,RL,56.0,18559,2,4,4,CulDSac,3,NWAmes,1Fam,1Story,7,5,1978,1978,Hip,Plywood,Plywood,BrkFace,383.0,4,4,CBlock,4.0,3.0,1.0,6.0,1206.0,3.0,186.0,656.0,2048.0,3,1,2064,0,0,2064,1.0,0.0,2,0,3,1,4,7,8,2,Attchd,1978.0,3.0,2.0,550.0,3.0,3.0,3,200,0,0,0,0,0,0,8,2008,235000,4112.0,32,32
1416,190,RL,68.0,10880,1,4,4,Inside,3,Edwards,2fmCon,1Story,5,5,1950,1950,Gable,MetalSd,MetalSd,None,0.0,3,3,CBlock,3.0,3.0,1.0,5.0,1040.0,1.0,0.0,124.0,1164.0,3,0,1164,0,0,1164,1.0,0.0,1,0,3,1,3,5,8,0,Detchd,1950.0,1.0,1.0,240.0,3.0,3.0,3,0,48,0,0,0,0,0,8,2008,125000,2328.0,60,60
35,120,RL,24.0,2280,1,4,4,FR2,3,NPkVill,Twnhs,1Story,7,6,1975,1975,Gable,Plywood,Brk Cmn,None,0.0,3,3,CBlock,4.0,3.0,1.0,1.0,0.0,1.0,0.0,836.0,836.0,5,1,836,0,0,836,0.0,0.0,1,0,2,1,3,4,8,0,Attchd,1975.0,1.0,1.0,308.0,3.0,3.0,3,0,30,0,0,0,0,0,6,2010,120000,1672.0,35,35
2904,20,RL,125.0,31250,1,4,4,Inside,3,Mitchel,1Fam,1Story,1,3,1951,1951,Gable,CBlock,VinylSd,None,0.0,3,2,CBlock,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,1600,0,0,1600,0.0,0.0,1,1,3,1,3,6,5,0,Attchd,1951.0,1.0,1.0,270.0,2.0,3.0,1,0,0,135,0,0,0,0,5,2006,81500,1600.0,59,59
2174,90,RL,81.0,11841,1,4,4,Inside,3,Edwards,Duplex,SFoyer,6,5,1990,1990,Gable,HdBoard,HdBoard,BrkFace,104.0,3,4,CBlock,4.0,3.0,3.0,6.0,816.0,1.0,0.0,0.0,816.0,3,1,816,0,0,816,1.0,0.0,1,0,3,1,3,5,8,0,Attchd,2005.0,0.0,0.0,0.0,0.0,0.0,3,0,32,0,0,0,0,0,5,2007,118500,1632.0,20,20
522,20,FV,85.0,9187,1,4,4,Inside,3,Somerst,1Fam,1Story,9,5,2009,2009,Gable,CemntBd,CmentBd,Stone,162.0,5,3,PConc,5.0,3.0,2.0,6.0,1121.0,1.0,0.0,645.0,1766.0,5,1,1766,0,0,1766,1.0,0.0,2,1,2,1,5,7,8,1,Attchd,2009.0,3.0,3.0,478.0,3.0,3.0,3,195,130,0,0,0,0,0,10,2009,370878,3532.0,1,1
2211,90,RL,82.0,6270,1,2,4,Inside,3,Crawfor,Duplex,2Story,5,6,1949,1950,Gable,MetalSd,MetalSd,None,0.0,3,3,CBlock,3.0,3.0,1.0,4.0,284.0,1.0,0.0,717.0,1001.0,3,0,1001,1001,0,2002,0.0,0.0,2,0,4,2,3,8,8,0,2Types,1949.0,1.0,3.0,871.0,3.0,3.0,3,0,0,0,0,0,0,0,8,2007,145000,3003.0,60,61
1539,50,RL,69.0,15660,2,4,4,Corner,3,Crawfor,1Fam,1.5Fin,7,9,1939,2006,Gable,VinylSd,VinylSd,BrkFace,312.0,4,4,CBlock,3.0,3.0,1.0,4.0,341.0,1.0,0.0,457.0,798.0,5,1,1137,817,0,1954,0.0,1.0,1,1,3,1,4,8,8,2,Attchd,1939.0,1.0,2.0,431.0,3.0,3.0,3,0,119,150,0,0,0,0,5,2008,311500,2752.0,4,71
2420,120,RL,43.0,3087,1,4,4,Inside,3,Blmngtn,TwnhsE,1Story,7,5,2006,2006,Gable,VinylSd,VinylSd,BrkFace,14.0,4,3,PConc,4.0,3.0,3.0,6.0,453.0,1.0,0.0,767.0,1220.0,5,1,1364,0,0,1364,1.0,0.0,2,0,2,1,4,6,8,1,Attchd,2006.0,3.0,2.0,437.0,3.0,3.0,3,100,16,0,0,0,0,0,11,2006,210250,2584.0,4,4
2779,60,RL,95.0,13450,2,4,4,Corner,3,CollgCr,1Fam,2Story,7,5,2002,2002,Gable,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,3.0,1.0,6.0,700.0,1.0,0.0,216.0,916.0,5,1,920,941,0,1861,1.0,0.0,2,1,3,1,4,8,8,0,BuiltIn,2002.0,2.0,2.0,492.0,3.0,3.0,3,146,91,0,0,0,0,0,6,2006,200000,2777.0,8,8
953,90,RL,75.0,10125,1,4,4,Inside,3,Mitchel,Duplex,1.5Fin,5,5,1977,1977,Gable,Plywood,Plywood,None,0.0,3,3,CBlock,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,1302,432,0,1734,0.0,0.0,2,0,4,2,4,8,8,0,Attchd,1977.0,1.0,2.0,539.0,3.0,3.0,3,0,0,0,0,0,0,0,8,2009,126000,1734.0,33,33
658,70,RL,80.0,8146,1,4,4,Corner,3,OldTown,1Fam,2Story,4,8,1900,2003,Gable,MetalSd,MetalSd,None,0.0,4,4,BrkTil,2.0,3.0,1.0,1.0,0.0,1.0,0.0,405.0,405.0,4,1,717,322,0,1039,0.0,0.0,1,0,2,1,3,6,8,0,Detchd,1940.0,1.0,1.0,281.0,3.0,3.0,1,0,0,168,0,111,0,0,5,2009,114000,1444.0,7,110
714,70,RM,60.0,9600,1,4,4,Inside,3,OldTown,1Fam,2Story,4,4,1910,1950,Gable,VinylSd,VinylSd,None,0.0,4,4,BrkTil,2.0,3.0,1.0,1.0,0.0,1.0,0.0,677.0,677.0,3,1,833,677,0,1510,0.0,0.0,2,0,3,1,4,7,8,0,Detchd,1974.0,1.0,2.0,720.0,3.0,3.0,1,0,0,160,0,0,0,0,6,2009,87500,2187.0,60,100
1637,60,RL,98.0,12328,2,4,4,Inside,3,StoneBr,1Fam,2Story,8,5,2005,2005,Hip,VinylSd,VinylSd,Stone,146.0,4,3,PConc,5.0,3.0,2.0,6.0,986.0,1.0,0.0,163.0,1149.0,5,1,1164,1377,0,2541,1.0,0.0,3,1,4,1,5,10,8,1,BuiltIn,2005.0,3.0,3.0,729.0,3.0,3.0,3,120,32,0,0,0,0,0,7,2007,349265,3690.0,5,5
538,20,RL,76.0,10141,2,4,4,Inside,3,SawyerW,1Fam,1Story,8,5,2004,2004,Gable,VinylSd,VinylSd,BrkFace,264.0,4,3,PConc,4.0,3.0,4.0,4.0,516.0,3.0,774.0,222.0,1512.0,5,1,1512,0,0,1512,0.0,0.0,2,0,3,1,4,6,8,0,Attchd,2004.0,2.0,3.0,845.0,3.0,3.0,3,210,36,0,0,0,0,0,1,2009,203000,3024.0,6,6
546,20,RL,65.0,8529,2,4,4,Inside,3,SawyerW,1Fam,1Story,7,5,2001,2001,Gable,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,3.0,1.0,6.0,20.0,1.0,0.0,1434.0,1454.0,5,1,1434,0,0,1434,0.0,0.0,2,0,3,1,4,6,8,1,Attchd,2001.0,2.0,2.0,527.0,3.0,3.0,3,290,39,0,0,0,0,0,4,2009,189000,2888.0,9,9
533,60,FV,65.0,8127,2,4,4,Inside,3,Somerst,1Fam,2Story,7,5,2003,2003,Gable,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,3.0,1.0,6.0,410.0,1.0,0.0,402.0,812.0,5,1,812,841,0,1653,1.0,0.0,2,1,3,1,4,6,8,0,Attchd,2003.0,2.0,2.0,628.0,3.0,3.0,3,0,45,0,0,0,0,0,3,2009,209000,2465.0,7,7
718,70,RM,70.0,8400,1,4,4,Corner,3,OldTown,1Fam,2Story,6,7,1900,1950,Gable,Stucco,BrkFace,None,0.0,3,3,BrkTil,2.0,4.0,2.0,1.0,0.0,1.0,0.0,917.0,917.0,4,1,1090,917,0,2007,0.0,0.0,2,0,3,1,5,8,8,0,Detchd,1930.0,1.0,1.0,357.0,3.0,3.0,3,0,235,0,0,0,0,0,6,2009,160000,2924.0,60,110
1830,20,RL,44.0,10751,2,4,4,CulDSac,3,Sawyer,1Fam,1Story,5,5,1974,1974,Gable,Plywood,Plywood,BrkFace,44.0,3,3,CBlock,2.0,3.0,4.0,5.0,787.0,1.0,0.0,250.0,1037.0,3,1,1037,0,0,1037,1.0,0.0,1,0,2,1,3,5,8,0,Attchd,1974.0,2.0,2.0,431.0,3.0,3.0,3,136,47,0,0,0,0,0,8,2007,129000,2074.0,36,36
2929,20,RL,77.0,10010,1,4,4,Inside,2,Mitchel,1Fam,1Story,5,5,1974,1975,Gable,HdBoard,HdBoard,None,0.0,3,3,CBlock,4.0,3.0,3.0,5.0,1071.0,2.0,123.0,195.0,1389.0,4,1,1389,0,0,1389,1.0,0.0,1,0,2,1,3,6,8,1,Attchd,1975.0,2.0,2.0,418.0,3.0,3.0,3,240,38,0,0,0,0,0,4,2006,170000,2778.0,35,36
2207,30,RL,40.0,4280,1,4,4,Inside,3,Crawfor,1Fam,1Story,5,6,1913,2002,Gable,WdShing,Stucco,None,0.0,3,3,PConc,3.0,3.0,1.0,2.0,365.0,1.0,0.0,75.0,440.0,3,0,694,0,0,694,0.0,0.0,1,0,2,1,4,4,8,1,Detchd,1990.0,1.0,1.0,352.0,4.0,3.0,2,0,0,34,0,0,0,0,3,2007,90350,1134.0,8,97
1417,50,RL,60.0,9600,1,4,4,Corner,3,Edwards,1Fam,1.5Fin,6,5,1924,1950,Gable,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3.0,3.0,1.0,1.0,0.0,1.0,0.0,572.0,572.0,2,0,572,524,0,1096,0.0,0.0,1,0,2,1,3,5,8,0,Attchd,2005.0,0.0,0.0,0.0,0.0,0.0,1,0,8,128,0,0,0,0,4,2008,79000,1668.0,60,86
2787,20,RL,70.0,9800,1,4,4,Corner,3,CollgCr,1Fam,1Story,5,7,1972,1972,Gable,VinylSd,VinylSd,None,0.0,3,3,PConc,3.0,3.0,1.0,5.0,894.0,1.0,0.0,0.0,894.0,3,1,894,0,0,894,1.0,0.0,1,0,3,1,3,5,8,0,Attchd,1975.0,1.0,2.0,552.0,3.0,3.0,3,256,0,0,0,0,0,0,7,2006,149900,1788.0,38,38
1037,20,RL,63.0,7560,1,4,4,Inside,3,NAmes,1Fam,1Story,5,5,1971,1971,Hip,MetalSd,MetalSd,None,0.0,3,3,CBlock,4.0,3.0,1.0,3.0,119.0,5.0,613.0,132.0,864.0,3,1,864,0,0,864,1.0,0.0,1,0,3,1,3,5,8,0,Detchd,1977.0,1.0,2.0,576.0,3.0,3.0,3,0,0,0,0,0,0,0,5,2008,123000,1728.0,39,39
2659,70,RM,60.0,9600,1,4,4,Inside,3,OldTown,1Fam,2Story,4,2,1900,1950,Gable,AsbShng,Stucco,None,0.0,3,3,BrkTil,3.0,2.0,1.0,1.0,0.0,1.0,0.0,1095.0,1095.0,2,0,1095,679,0,1774,1.0,0.0,2,0,4,2,3,8,6,0,2Types,1920.0,1.0,3.0,779.0,2.0,2.0,1,0,0,90,0,0,0,0,5,2006,87000,2869.0,60,110
1567,80,RL,76.0,9880,1,4,4,Inside,3,Mitchel,1Fam,SLvl,6,6,1977,1977,Gable,Plywood,Plywood,None,0.0,3,3,CBlock,3.0,3.0,3.0,5.0,522.0,1.0,0.0,574.0,1096.0,3,1,1118,0,0,1118,1.0,0.0,1,0,3,1,3,6,8,1,Attchd,1977.0,3.0,1.0,358.0,3.0,3.0,3,203,0,0,0,0,576,0,7,2008,171000,2214.0,33,33
